"","multi_log_odds","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","1.40689523502879","-0.549292463007511","1.22938019465233","0.449302263060904","PER2AA",0.710737796003106
"2","0.91630770400933","-0.789093852488698","0.608860515985242","0.8057403047896","PER2GG",0.9064578428883
"3","6.99578216155758e-07",NA,"282.010213086278","0.992230253977409","PER3AGG",0.992428920908661
"4","0.692536180895734","-1.36358144925704","0.559398168479472","0.449744676580261","PER3ACG",0.710737796003106
"5","1.00513468358957e-06",NA,"282.365534350395","0.992428920908661","PER3BAA",0.992428920908661
"6","1.49817125330488","-0.526741593999828","1.31737266979201","0.386618940667022","PER3BAG",0.710737796003106
"7","0.492854863570775","-1.58148267119061","0.120679474291636","0.101306954216301","PER3CGG",0.607841725297806
"8","0.692271009810821","-1.17600865240128","0.4160872509115","0.363085256793352","PER3CGT",0.710737796003106
"9","2.03205763209749","-0.391580139817646","1.81436880668302","0.20341459408672","CLOCK3111CC",0.710737796003106
"10","0.628617724511267","-1.16433690208491","0.21755678946187","0.186150185560805","CLOCK3111TC",0.710737796003106
"11","1.27967511837568","-0.566431017860958","1.05598148414268","0.549513544014557","CRY1CC",0.710737796003106
"12","0.798583414901293","-0.98924975508748","0.525155083265352","0.558781372083121","CRY1GG",0.710737796003106
"13","0.715549688606178","-1.10888162536365","0.42450080365138","0.390027411020289","CRY2GG",0.710737796003106
"14","0.458011739613647","-1.55912914548094","-0.0323497163188763","0.0440819130877916","CRY2AA",0.396737217790124
"15","1.91506904128828","-0.496067445779882","1.80500929274362","0.263587787368399","VNTRBB",0.710737796003106
"16","1.21260539447579","-0.512224578925057","0.904159720782481","0.592281496669255","VNTRAB",0.710737796003106
"17","0.00320820168554554","-25.6618311590285","10.3638514731354","0.507449560997969","AGE",0.710737796003106
"18","8.41163944872786e-20","-70.5297370092334","-18.8962870604334","0.00080440052568539","SOCIO",0.014479209462337
