"","log_odds","conf25","conf75","p_z","name","adjusted_p"
"1","0.916666679501626","-3.12452841881784","1.97793253714536","0.941193459187445","PER2AA",0.99195110940584
"2","2.53846153091046","-0.333237734306147","2.34024793765789","0.161981616872111","PER2GG",0.785216573784148
"3","0.942148767910239","-2.01093749385414","1.4304726168923","0.943189376331891","PER3ACG",0.99195110940584
"4","5.99999999999965","-1.49074894488818","5.07704527625455","0.218115714940041","PER3BAA",0.785216573784148
"5","1.71428571428802","-1.4554505692773","2.12911768826537","0.536268523886523","PER3BAG",0.99195110940584
"6","1.12499999999994","-1.56464361672549","1.64953856784077","0.881955347321418","PER3CGG",0.99195110940584
"7","1.36363636363631","-1.07634965000425","1.69889917162303","0.653982569606971","PER3CGT",0.99195110940584
"8","1.14285714285714","-2.89492245385452","2.15870806274993","0.909100739061885","CLOCK3111CC",0.99195110940584
"9","1.24223602484472","-1.09576101907466","1.46921545365405","0.735204292824321","CLOCK3111TC",0.99195110940584
"10","0.21093750006968","-4.52344402070402","0.267431208444696","0.159631044392193","CRY1CC",0.785216573784148
"11","0.54","-2.03432363590892","0.662560859580265","0.359413064865782","CRY1GG",0.960215980080201
"12","0.403846153846154","-2.33706517692452","0.384252207303042","0.181771598543788","CRY2GG",0.785216573784148
"13","0.125000003221145","-5.04501795106478","-0.263560650032368","0.0597506454099513","CRY2AA",0.785216573784148
"14","8.39451010622787e-08",NA,"136.139441293308","0.99195110940584","VNTRBB",0.99195110940584
"15","0.57915057915058","-1.78422013561967","0.662955655537826","0.373417325586745","VNTRAB",0.960215980080201
"16","4.54915747739505e-07","-66.7378151390982","38.2182372687707","0.579596456752026","SOCIO",0.99195110940584
"17","0.749999999999845","-2.30667368540534","2.73099943288952","0.804371993655851","AGE",0.99195110940584
"18","0.718146718146889","-1.55667979613894","0.866830362926672","0.585634702738083","VNTRAB",0.99195110940584
