"","log_odds","conf25","conf75","p_z","name","adjusted_p"
"1","1.2210287277191e-06",NA,"166.208700314945","0.987693571300367","PER3AGG",0.989832135740181
"2","0.288057596958069","-1.95792347248585","-0.594717590206567","0.000315954385649895","GENDER",0.00315954385649895
"3","1.56025220633723e-16","-58.9505739376099","-14.8767834999711","0.00115110706739977","SOCIO",0.00575553533699885
"4","0.000122430602890064","-27.9465168464715","5.45555872215736","0.263807980975212","AGE",0.527615961950424
"5","0.442491123098446","-1.48250587728655","-0.188326845590648","0.013135635224483","CRY2AA",0.0437854507482767
"6","0.641867415892271","-1.02725002680783","0.122210344883662","0.12935853264965","CLOCK3111TC",0.323396331624125
"7","1.00358442406899","-0.55168590767354","0.551610260574476","0.989832135740181","PER2GG",0.989832135740181
"8","1.13074627894438","-0.430411970340632","0.679509566841937","0.663491199865098","VNTRAB",0.947844571235854
"9","1.46869504261376","-0.404125131999839","1.14932904532131","0.328899063836646","PER3BAG",0.54816510639441
"10","1.04668622238649","-0.569385617896535","0.649080177830084","0.88290802978551","PER3CGT",0.989832135740181
