"","multi_log_odds","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","1.14038880726556","-0.639610807680417","0.937216959151303","0.742636203324706","PER2AA",0.881880491448088
"2","0.94187353986053","-0.645431965578334","0.526913468884788","0.840882406801036","PER2GG",0.88759809606776
"3","1192135.64372196","-165.740941234018",NA,"0.987354265160787","PER3AGG",0.987354265160787
"4","1.10739880991784","-0.633404717338953","0.879535253087995","0.79027390142937","PER3ACG",0.883247301597531
"5","1.69598130306214","-1.7214739512609","3.64862727769427","0.67265119218561","PER3BAA",0.881880491448088
"6","1.35377502807596","-0.480656725083657","1.15327594045807","0.463559388644987","PER3BAG",0.734594483951852
"7","0.625141426476642","-1.16759461961439","0.235369700976936","0.187688254585042","PER3CGG",0.71321536742316
"8","0.633784131654187","-1.11354135985162","0.198208929211096","0.171509717695927","PER3CGT",0.71321536742316
"9","1.21152459478345","-0.768858837450933","1.24031213353937","0.704759291833265","CLOCK3111CC",0.881880491448088
"10","1.24074303485695","-0.347665383701972","0.790607765217598","0.456345334348139","CLOCK3111TC",0.734594483951852
"11","0.734086234150569","-1.00093131092495","0.394794430069818","0.383453179260727","CRY1CC",0.734594483951852
"12","0.753594242295737","-0.903909456463093","0.335993178007904","0.369697754613827","CRY1GG",0.734594483951852
"13","0.635164123894197","-1.09368751127421","0.184108610421947","0.162440270592767","CRY2GG",0.71321536742316
"14","0.463568753319698","-1.41125300405462","-0.135942479024636","0.017782279570813","CRY2AA",0.168931655922723
"15","1.49500405676826","-0.63183507407211","1.54453534784074","0.463954410916959","VNTRBB",0.734594483951852
"16","0.780102081741247","-0.837997906932795","0.333176828740461","0.404607559753636","VNTRAB",0.734594483951852
"17","0.733468953607344","-0.87087042581027","0.260293741940372","0.281433898519206","GENDER",0.734594483951852
"18","1.23385946902771e-11","-43.802209785293","-11.2380507540933","0.00183354818334182","AGE",0.0348374154834946
"19","0.00105309055956001","-29.8072426153779","15.6031730169242","0.552582450706297","SOCIO",0.807620504878434
