"","multi_log_odds","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","0.866406462839846","-1.84544564881887","1.6370839806837","0.869058944050556","PER2AA",0.923375128053716
"2","2.46094059427029","-0.393987295431001","2.26682414826744","0.179685413006839","PER2GG",0.610930404223253
"3","1.63031223263138","-0.984078004679624","2.09873044488858","0.525785227583347","PER3ACG",0.692416545370221
"4","19429377.66625","-225.114469967102",NA,"0.991371625066768","PER3BAA",0.991371625066768
"5","11.7645927934774","0.162042271792929","5.8355393654227","0.0741702127979838","PER3BAG",0.448950702421703
"6","0.607049013809135","-2.06070092779936","1.0567475921171","0.52520776863853","PER3CGG",0.692416545370221
"7","0.637949831899857","-1.83180208196368","0.894143360153982","0.513062518653924","PER3CGT",0.692416545370221
"8","0.280388547608367","-3.78375191452173","0.915460549727752","0.275895268831312","CLOCK3111CC",0.683026120968869
"9","1.27856333357843","-0.955201904153729","1.47193516388299","0.688184043659198","CLOCK3111TC",0.779941916147091
"10","0.235206751639379","-3.18455774285874","0.100958901368504","0.0792265945450064","CRY1CC",0.448950702421703
"11","1.50731017876871","-0.853840999322212","1.73533734116073","0.52949500528311","CRY1GG",0.692416545370221
"12","3.85645400781874","0.000728788615836959","2.85124694993614","0.0595315067518829","CRY2GG",0.448950702421703
"13","0.39484432062741","-2.29683056275741","0.368843928417484","0.166936279269212","CRY2AA",0.610930404223253
"14","2.49091869977503","-1.35898336196102","3.42485061822025","0.443663594987711","VNTRBB",0.692416545370221
"15","0.701833316731391","-1.63974579118522","0.881556570580546","0.577064090203327","VNTRAB",0.700720680961183
"16","1.23735608214683e-09","-62.5934589040109","14.4029089325529","0.281246049810711","AGE",0.683026120968869
"17","29878233472.233","-26.6360208344179","77.5304108870513","0.35773512984307","SOCIO",0.692416545370221
