"","log_odds","conf25","conf75","p_z","name","adjusted_p"
"1","1.24342105261672","-0.905078733993325","1.54293581000332","0.720801606171063","PER2AA",0.915379373284182
"2","1.81140336676418","-0.382481183594566","1.68182449375534","0.251251263716908","PER2GG",0.655747719315222
"3","945926.39845248","-282.807197595472",NA,"0.992456587408297","PER3AGG",0.992456587408297
"4","3.45","-0.402093537629958","4.14818538780079","0.237329068414611","PER3ACG",0.655747719315222
"5","0.152173913043479","-5.13860514957278","1.37251024221036","0.189048578139555","PER3BAA",0.655747719315222
"6","1.74999999999957","-0.75790124409933","2.43348565005595","0.469397111717708","PER3BAG",0.842928684357077
"7","2.79069767349674","-0.311916185862862","2.90878410475653","0.18866575295922","PER3CGG",0.655747719315222
"8","1.09634551495017","-0.847269834889235","1.11556931373874","0.85224158128822","PER3CGT",0.915379373284182
"9","1.16853932411554","-1.25381164146874","2.06999319221839","0.846883822856802","CLOCK3111CC",0.915379373284182
"10","0.925093632976088","-0.982303571675871","0.864538767802785","0.867201511532383","CLOCK3111TC",0.915379373284182
"11","2.78571428570084","-0.157908010964","2.53041771562085","0.122436080772055","CRY1CC",0.655747719315222
"12","1.89285714285714","-0.332849885722556","1.72395807225431","0.216433480776192","CRY1GG",0.655747719315222
"13","0.730263157894737","-1.28195767188261","0.696631047469574","0.52832033944012","CRY2GG",0.842928684357077
"14","1.93421052631348","-0.457572054904496","1.97789773222636","0.276104302869567","CRY2AA",0.655747719315222
"15","2.52702702458846","-0.81166037004656","3.8660111046733","0.390035665930632","VNTRBB",0.823408628075779
"16","0.879504504504504","-1.02261868505448","0.757146296633609","0.775037770740819","VNTRAB",0.915379373284182
"17","9864.39479164037","-23.7668794241569","41.2988001275602","0.576740678770632","SOCIO",0.842928684357077
"18","10.4666665687927","1.05975003231016","3.68298699632934","0.000334664668205348","AGE",0.00635862869590161
"19","0.78021978053651","-1.11546157130352","0.61861333197039","0.570865674453726","VNTRAB",0.842928684357077
