"","log_odds","conf25","conf75","p_z","name","adjusted_p"
"1","1.3522727272727","-1.05495530180546","1.77008629156038","0.668637452749952","PER2AA",0.802364943299942
"2","1.93181818181449","-0.297954410055076","1.65237505046319","0.182775377016764","PER2GG",0.65799135726035
"3","0.946969696969711","-1.16280168276664","1.12169122749771","0.924363295687557","PER3ACG",0.97873760719859
"4","10671382.3543136","-250.034828570754",NA,"0.992390069320225","PER3BAA",0.992390069320225
"5","5.45454545454546","-0.0717182229455468","4.64327475943858","0.118522150472904","PER3BAG",0.65799135726035
"6","0.586666666667209","-1.66281549538088","0.592050990261237","0.349809331440856","PER3CGG",0.802364943299942
"7","0.680000000000629","-1.43565538993747","0.656026227950299","0.466613597123749","PER3CGT",0.802364943299942
"8","0.27272727272734","-3.34455084149295","0.429831772750471","0.15527553198358","CLOCK3111CC",0.65799135726035
"9","1.15151515151473","-0.82644664372753","1.14799141276126","0.777650208820026","CLOCK3111TC",0.874856484922529
"10","0.656250000000008","-1.59079666772981","0.748924252791857","0.47597613333315","CRY1CC",0.802364943299942
"11","1.36111111110953","-0.705360628836132","1.35460600506496","0.55429874694836","CRY1GG",0.802364943299942
"12","2.19999999999964","-0.346163137999129","2.00009519237891","0.182144503956692","CRY2GG",0.65799135726035
"13","0.392857142857159","-2.05892093239525","0.146272417506024","0.0945682018308297","CRY2AA",0.65799135726035
"14","0.637681159420527","-2.1236980203005","1.30834202549361","0.595367900708685","VNTRBB",0.802364943299942
"15","0.759590792839155","-1.2336454531547","0.659204470411543","0.566607650458071","VNTRAB",0.802364943299942
"16","54794700.0433168","-20.8634077772156","57.937082962079","0.368791821130961","SOCIO",0.802364943299942
"17","1.8214285714285","-1.14315271702293","2.34361848376978","0.480383231896305","AGE",0.802364943299942
"18","0.8235294117648","-1.08989119093017","0.69108829511582","0.667540892432222","VNTRAB",0.802364943299942
