"","log_odds","conf25","conf75","p_z","name","adjusted_p"
"1","0.975257731958953","-0.721593113960123","0.702423628749782","0.944716237444492","PER2AA",0.998281827846194
"2","1.00058910162002","-0.534705524726852","0.539727050951271","0.998281827846194","PER2GG",0.998281827846194
"3","956206.961175187","-166.129668758304",NA,"0.987553566379151","PER3AGG",0.998281827846194
"4","1.06408163265306","-0.599767584802528","0.767922074035363","0.857761438662919","PER3ACG",0.998281827846194
"5","1.39772727272383","-1.73752136203167","3.34955465307617","0.773299257637158","PER3BAA",0.998281827846194
"6","1.39772727272383","-0.397011058141574","1.14233382656529","0.38917945243557","PER3BAG",0.951264492400594
"7","0.577285921627273","-1.16337066324048","0.0685575568697535","0.0795237686834472","PER3CGG",0.503650534995166
"8","0.698113207549126","-0.935765722877675","0.219944251315755","0.221637880275424","PER3CGT",0.701853287538843
"9","1.24060150375706","-0.678284339266466","1.20910907328889","0.649722577582765","CLOCK3111CC",0.997782229402044
"10","1.19835880022457","-0.341409253791171","0.714406048464285","0.500665522316102","CLOCK3111TC",0.951264492400594
"11","0.783505154640694","-0.883879018469876","0.409408286809851","0.457956305409148","CRY1CC",0.951264492400594
"12","0.806549423894749","-0.771175992064217","0.342427137049152","0.448105376358291","CRY1GG",0.951264492400594
"13","0.659793814434784","-1.01599559486175","0.184696270098179","0.17336171024103","CRY2GG",0.692438039083838
"14","0.556701030929454","-1.18124289549763","0.00649950629202092","0.0526013897404403","CRY2AA",0.499713202534183
"15","1.21580547112249","-0.703981956101906","1.19508792760184","0.682693104327714","VNTRBB",0.997782229402044
"16","0.878815911194152","-0.642343232437997","0.381129331134043","0.620082647661161","VNTRAB",0.997782229402044
"17","0.567414842758886","-20.9477798062397","19.5030801034692","0.956051960795737","SOCIO",0.998281827846194
"18","3.61111111110423","0.404819225852736","2.20497109487667","0.00462248305421533","AGE",0.0878271780300913
"19","0.696774193549707","-0.889239458680883","0.175147451195545","0.18222053660101","GENDER",0.692438039083838
