"","fisher_p_z","fisher_adjusted_p","names"
"1",0.0347086171923543,0.0876499379430451,"PER2CRY2VNTRGGAGAA"
"2",0.0281272903466325,0.0876499379430451,"PER2CRY1VNTRAGGGAB"
"3",0.035059975177218,0.0876499379430451,"PER3AVNTRCGAA"
"4",1.0268081328587e-05,0.00010268081328587,"AGE"
"5",0.0913435317168911,0.152239219528152,"PER2CRY1AAGG"
"6",0.604988814251657,0.672209793612952,"PER2CRY1CRY2GGGGGG"
"7",0.146437918964411,0.209197027092016,"CRY1CRY2CCAA"
"8",0.0775982216849304,0.152239219528152,"PER3ACRY1VNTRCCCGAA"
"9",0.375725666265309,0.469657082831636,"PER2CRY1VNTRGGCCAA"
"10",1,1,"PER2CRY1CRY2AGCCGG"
