"","log_odds","conf25","conf75","p_z","name","adjusted_p"
"1","0.324661034222097","-1.89320850768321","-0.425226774787527","0.00247310955609483","GENDER",0.0469890815658018
"2","0.115905566039675","-5.20423068733184","-0.3913330918071","0.0531097357014501","PER3CCRY1GGCC",0.336361659442517
"3","5.47865011110671","-0.75964890869865","5.02862600483017","0.21352602064286","PER3CVNTRGTBB",0.368817672019485
"4","7.61331842149169e-08",NA,"472.595770253012","0.994549862006932","PER3AGG",0.994549862006932
"5","0.343506383177906","-2.57555046593495","0.110032765772423","0.107053793441847","CRY1CRY2GGGG",0.367107053264695
"6","5.61911002780661e-13","-52.0303348635888","-5.4001516752871","0.0171409351235916","SOCIO",0.16283888367412
"7","0.307785258414566","-3.1581485670098","0.285879367222167","0.160706149205555","PER3APER3CCGTT",0.367107053264695
"8","0.589956957103315","-1.67468924150125","0.482479525555777","0.330071518138037","CLOCK3111VNTRTCAA",0.482412218817131
"9","0.368508578792443","-3.99225987707252","0.910537400736534","0.378534137156223","PER3ACLOCK3111CGTC",0.503250519245761
"10","0.405856821363157","-2.1964799479577","0.1668912766258","0.125326303876773","PER3CVNTRGTAB",0.367107053264695
"11","2.22520597992286","-0.581001850749885","2.19625235126205","0.247342379782638","PER3BCRY1AGCG",0.391625434655843
"12","3.57979356092811e-07",NA,"243.696868147008","0.992826288604787","PER2PER3BAGAA",0.994549862006932
"13","58635182.8923444","-470.939970437047",NA,"0.99405241111035","PER3BPER3CAAGG",0.994549862006932
"14","0.291936215477819","-3.24719740240481","0.231585849470485","0.145164083705953","PER3CCRY2GTAA",0.367107053264695
"15","4.62180690324","-0.571644719741309","4.59979713112135","0.202048527444469","PER2PER3BAAAG",0.368817672019485
"16","12.2143271385149","-0.469467181265286","6.72968502498502","0.173892814704329","PER2VNTRAABB",0.367107053264695
"17","3.61483096963152","-0.43592740135304","3.3499065891319","0.16096843700627","PER2CLOCK3111GGCC",0.367107053264695
"18","1.34862948283835e-09",NA,NA,"0.993208740088356","PER2PER3BGGAA",0.994549862006932
"19","0.000616080192834353",NA,"463.135203256035","0.397303041509811","PER3BVNTRAGBB",0.503250519245761
